OBJECTID,LocAddr,PostalCode
6973182,2108 HUTCHENS ROAD                      ,24122
6973183,                                        ,33333
6973184,2096 HUTCHENS ROAD                      ,24122
6973185,2107 HUTCHENS ROAD                      ,24122
6973186,9137 GOOSE CREEK VALLEY ROAD            ,24122
6973187,8745 GOOSE CREEK VALLEY RD              ,24122
6973188,8853 GOOSE CREEK VALLEY ROAD            ,24122
6973189,9451 GOOSE CREEK VALLEY ROAD            ,24122
6973190,8975 GOOSE CREEK VALLEY ROAD            ,24122
6973191,8844 GOOSE CREEK VALLEY ROAD            ,24122
6973192,GOOSE CREEK VALLEY ROAD                 ,24122
6973193,GOOSE CREEK VALLEY ROAD                 ,24122
6973194,GOOSE CREEK VALLEY ROAD                 ,24122
6973195,                                        ,33333
6973196,8170 GOOSE CREEK VALLEY ROAD            ,24122
6973197,8176 GOOSE CREEK VALLEY ROAD            ,24122
6973198,8224 GOOSE CREEK VALLEY ROAD            ,24122
6973199,8282 GOOSE CREEK VALLEY ROAD            ,24122
6973200,                                        ,33333
6973201,1110 FALLING LEAF LANE                  ,24122
6973202,                                        ,33333
6973203,1364 FOLIAGE DRIVE                      ,24122
6973204,1409 FOLIAGE DRIVE                      ,24122
6973205,1405 FOLIAGE DRIVE                      ,24122
6973206,FOLIAGE DRIVE                           ,24122
6973207,                                        ,33333
6973208,1189 & 1205 FOLIAGE DRIVE               ,24523
6973209,                                        ,33333
6973210,                                        ,33333
6973211,1322 FALLING LEAF LANE                  ,24122
6973212,1325 & 1333 FALLING LEAF LANE           ,77777
6973213,                                        ,33333
6973214,                                        ,33333
6973215,1146 & 1094 RAINBOW LANE                ,24122
6973216,1269 RAINBOW LANE                       ,24122
6973217,                                        ,33333
6973218,                                        ,33333
6973219,8711 PIKE ROAD                          ,24122
6973220,8741 PIKE ROAD                          ,24122
6973221,8815 PIKE ROAD                          ,24122
6973222,8879 PIKE ROAD                          ,24122
6973223,8907 PIKE ROAD                          ,24122
6973224,8997 PIKE ROAD                          ,24122
6973225,9025 PIKE ROAD                          ,24122
6973226,9079 PIKE ROAD                          ,24122
6973227,                                        ,33333
6973228,10288 & 10294 GOOSE CREEK VALLEY ROAD   ,24122
6973229,                                        ,33333
6973230,                                        ,33333
6973231,                                        ,33333
6973232,                                        ,33333
6973233,                                        ,33333
6973234,1300 CRAIG LANE                         ,24122
6973235,CRAIG LANE                              ,24122
6973236,                                        ,33333
6973237,8341 GOOSE CREEK VALLEY ROAD            ,24122
6973238,8343 GOOSE CREEK VALLEY ROAD            ,24122
6973239,                                        ,33333
6973240,1302 CRAIG LANE                         ,24122
6973241,                                        ,33333
6973242,1337 CRAIG LANE                         ,24122
6973243,                                        ,33333
6973244,9649 GOOSE CREEK VALLEY ROAD            ,24122
6973245,9400 GOOSE CREEK VALLEY ROAD            ,24122
6973246,9144 GOOSE CREEK VALLEY ROAD            ,24122
6973247,1389 BUDD LANE                          ,24122
6973248,                                        ,33333
6973249,9247 PIKE ROAD                          ,24122
6973250,PIKE ROAD                               ,24122
6973251,1389 BUDD LANE                          ,24122
6973252,1211 BUDD LANE                          ,24122
6973253,                                        ,33333
6973254,                                        ,33333
6973255,1452 BUDD LANE                          ,24122
6973256,                                        ,33333
6973257,                                        ,33333
6973258,                                        ,33333
6973259,9118 GOOSE CREEK VALLEY ROAD            ,24122
6973260,                                        ,33333
6973261,1125 BUDD LANE                          ,24122
6973262,                                        ,33333
6973263,8702 GOOSE CREEK VALLEY RD              ,24122
6973264,8693 GOOSE CREEK VALLEY RD              ,24122
6973265,                                        ,33333
6973266,                                        ,33333
6973267,8541 GOOSE CREEK VALLEY ROAD            ,24122
6973268,8241 GOOSE CREEK VALLEY ROAD            ,24122
6973269,8586 GOOSE CREEK VALLEY ROAD            ,24122
6973270,                                        ,33333
6973271,                                        ,33333
6973272,1339 CRAIG LANE                         ,24122
6973273,3040 STONEY CREEK ROAD                  ,24523
6973274,                                        ,33333
6973275,1205 DEWITT DRIVE                       ,24523
6973276,                                        ,33333
6973277,                                        ,33333
6973278,                                        ,33333
6973279,1742 STONEY CREEK ROAD                  ,24523
6973280,1840 STONEY CREEK ROAD                  ,24523
6973281,1884 STONEY CREEK ROAD                  ,24523
6973282,                                        ,33333
6973283,2398 STONEY CREEK ROAD                  ,24523
6973284,2408 STONEY CREEK RD                    ,24523
6973285,1922 STONEY CREEK ROAD                  ,24523
6973286,1684 STONEY CREEK ROAD                  ,24523
6973287,1945 STONEY CREEK ROAD                  ,24523
6973288,                                        ,33333
6973289,                                        ,33333
6973290,1198 KENNEDY RIDGE ROAD                 ,24523
6973291,1272 KENNEDY RIDGE ROAD                 ,24523
6973292,1383 KENNEDY RIDGE ROAD                 ,24523
6973293,4559 WHEATS VALLEY ROAD                 ,24523
6973294,4325 WHEATS VALLEY RD                   ,24523
6973295,                                        ,33333
6973296,                                        ,33333
6973297,3965 WHEATS VALLEY ROAD                 ,24523
6973298,                                        ,33333
6973299,2517 WHEATS VALLEY ROAD                 ,24523
6973300,                                        ,33333
6973301,                                        ,33333
6973302,                                        ,33333
6973303,                                        ,33333
6973304,1720 OVERSTREET CREEK ROAD              ,24523
6973305,                                        ,33333
6973306,                                        ,33333
6973307,                                        ,33333
6973308,1800 OVERSTREET CREEK ROAD              ,24523
6973309,2079 OVERSTREET CREEK RD                ,24523
6973310,1373 1397 & 1398 PEACHES N CREAM LANE   ,24523
6973311,1175 PEACHES N CREAM LANE               ,24523
6973312,                                        ,33333
6973313,1868 OVERSTREET CREEK ROAD              ,24523
6973314,                                        ,33333
6973315,3887 WHEATS VALLEY ROAD                 ,24523
6973316,4345 WHEATS VALLEY ROAD                 ,24523
6973317,WHEATS VALLEY ROAD                      ,24523
6973318,3880 WHEATS VALLEY ROAD                 ,24523
6973319,4557 WHEATS VALLEY ROAD                 ,24523
6973320,                                        ,33333
6973321,                                        ,33333
6973322,                                        ,33333
6973323,3427 WHEATS VALLEY ROAD                 ,24523
6973324,3272 WHEATS VALLEY ROAD                 ,24523
6973325,3362 WHEATS VALLEY ROAD                 ,24523
6973326,3176 WHEATS VALLEY ROAD                 ,24523
6973327,3300 WHEATS VALLEY ROAD                 ,24523
6973328,WHEATS VALLEY ROAD                      ,24523
6973329,2928 WHEATS VALLEY RD                   ,24523
6973330,2907 WHEATS VALLEY ROAD                 ,24523
6973331,WHEATS VALLEY ROAD                      ,24523
6973332,2909 WHEATS VALLEY ROAD                 ,24523
6973333,2873 WHEATS VALLEY ROAD                 ,24523
6973334,1262 OVERSTREET CREEK ROAD              ,24523
6973335,1160 OVERSTREET CREEK ROAD              ,24523
6973336,1078 OVERSTREET CREEK ROAD              ,24523
6973337,2888 WHEATS VALLEY ROAD                 ,24523
6973338,                                        ,33333
6973339,                                        ,33333
6973340,                                        ,33333
6973341,1822 WHEATS VALLEY ROAD                 ,24523
6973342,                                        ,33333
6973343,1173 BLOSSOM LANE                       ,24523
6973344,                                        ,33333
6973345,2387 WHEATS VALLEY RD                   ,24523
6973346,2391 WHEATS VALLEY ROAD                 ,24523
6973347,2515 WHEATS VALLEY ROAD                 ,24523
6973348,2446 WHEATS VALLEY ROAD                 ,24523
6973349,                                        ,33333
6973350,2594 WHEATS VALLEY ROAD                 ,24523
6973351,1269 LARKIN LANE                        ,24523
6973352,1240 LARKIN LANE                        ,24523
6973353,                                        ,33333
6973354,1043 LARKIN LANE                        ,24523
6973355,1807 LARKIN LANE                        ,24523
6973356,                                        ,33333
6973357,                                        ,33333
6973358,1289 OVERSTREET CREEK ROAD              ,24523
6973359,                                        ,33333
6973360,1459 OVERSTREET CREEK ROAD              ,24523
6973361,1287 OVERSTREET CREEK ROAD              ,24523
6973362,OVERSTREET CREEK ROAD                   ,24523
6973363,OVERSTREET CREEK ROAD                   ,24523
6973364,                                        ,33333
6973365,                                        ,33333
6973366,                                        ,33333
6973367,                                        ,33333
6973368,1257 COLTONS MILL ROAD                  ,24523
6973369,1451 COLTONS MILL ROAD                  ,24523
6973370,                                        ,33333
6973371,                                        ,33333
6973372,                                        ,33333
6973373,                                        ,33333
6973374,                                        ,33333
6973375,                                        ,33333
6973376,                                        ,33333
6973377,                                        ,33333
6973378,                                        ,33333
6973379,                                        ,33333
6973380,1080 BEDFORD LAKE DR                    ,24523
6973381,1200 BEDFORD LAKE DRIVE                 ,24523
6973382,                                        ,33333
6973383,1434 BEDFORD LAKE DRIVE                 ,24523
6973384,1570 BEDFORD LAKE DRIVE                 ,24523
6973385,                                        ,33333
6973386,BEDFORD LAKE DR                         ,24523
6973387,                                        ,33333
6973388,BEDFORD LAKE DR                         ,24523
6973389,1071 BEDFORD LAKE DRIVE                 ,24523
6973390,1073 BEDFORD LAKE DRIVE                 ,24523
6973391,                                        ,33333
6973392,1151 BEDFORD LAKE DRIVE                 ,24523
6973393,                                        ,33333
6973394,                                        ,33333
6973395,                                        ,33333
6973396,                                        ,33333
6973397,                                        ,33333
6973398,                                        ,33333
6973399,                                        ,33333
6973400,                                        ,33333
6973401,                                        ,33333
6973402,                                        ,33333
6973403,                                        ,33333
6973404,                                        ,33333
6973405,1807 WHEATS VALLEY ROAD                 ,24523
6973406,1109 WHEATS VALLEY ROAD                 ,24523
6973407,1107 WHEATS VALLEY ROAD                 ,24523
